2012,Best Foreign Language Film,,No,0,Chile
2012,Best Foreign Language Film,,A Royal Affair,0,Denmark
2012,Best Foreign Language Film,,War Witch,0,Canada
2012,Best Picture,,Amour,0,
2012,Best Picture,,Argo,1,
2012,Best Picture,,Beasts of the Southern Wild,0,
2012,Best Picture,,Django Unchained,0,
2012,Best Picture,,Les Miserables,0,
2012,Best Picture,,Life of Pi,0,
2012,Best Picture,,Lincoln,0,
2012,Best Picture,,Silver Linings Playbook,0,
2012,Best Picture,,Zero Dark Thirty,0,
2012,Best Adapted Screenplay,Chris Terrio,Argo,1,
2012,Best Adapted Screenplay,Lucy Alibar|Benh Zeitlin,Beasts of the Southern Wild,0,
2012,Best Adapted Screenplay,David Magee,Life of Pi,0,
2012,Best Adapted Screenplay,Tony Kushner,Lincoln,0,
2012,Best Adapted Screenplay,David O. Russell,Silver Linings Playbook,0,
2012,Best Original Screenplay,Michael Haneke,Amour,0,
2012,Best Original Screenplay,Quentin Tarantino,Django Unchained,1,
2012,Best Original Screenplay,John Gatins,Flight,0,
2012,Best Original Screenplay,Wes Anderson|Roman Coppola,Moonrise Kingdom,0,
2012,Best Original Screenplay,Mark Boal,Zero Dark Thirty,0,
2013,Best Actor,Christian Bale,American Hustle,0,
2013,Best Actor,Bruce Dern,Nebraska,0,
2013,Best Actor,Leonardo DiCaprio,The Wolf of Wall Street,0,
2013,Best Actor,Chiwetel Ejiofor,12 Years a Slave,0,
2013,Best Actor,Matthew McConaughey,Dallas Buyers Club,1,
2013,Best Supporting Actor,Barkhad Abdi,Captain Phillips,0,
2013,Best Supporting Actor,Bradley Cooper,American Hustle,0,
2013,Best Supporting Actor,Michael Fassbender,12 Years a Slave,0,
2013,Best Supporting Actor,Jonah Hill,The Wolf of Wall Street,0,
2013,Best Supporting Actor,Jared Leto,Dallas Buyers Club,1,
2013,Best Actress,Amy Adams,American Hustle,0,
2013,Best Actress,Cate Blanchett,Blue Jasmine,1,
2013,Best Actress,Sandra Bullock,Gravity,0,
2013,Best Actress,Judi Dench,Philomena,0,
2013,Best Actress,Meryl Streep,August: Osage County,0,
2013,Best Supporting Actress,Sally Hawkins,Blue Jasmine,0,
2013,Best Supporting Actress,Jennifer Lawrence,American Hustle,0,
2013,Best Supporting Actress,Lupita Nyong'o,12 Years a Slave,1,
2013,Best Supporting Actress,Julia Roberts,August: Osage County,0,
2013,Best Supporting Actress,June Squibb,Nebraska,0,
2013,Best Cinematography,Philippe Le Sourd,The Grandmaster,0,
2013,Best Cinematography,Emmanuel Lubezki,Gravity,1,
2013,Best Cinematography,Bruno Delbonnel,Inside Llewyn Davis,0,
2013,Best Cinematography,Phedon Papamichael,Nebraska,0,
2013,Best Cinematography,Roger Deakins,Prisoners,0,
2013,Best Director,David O. Russell,American Hustle,0,
2013,Best Director,Alfonso Cuaron,Gravity,1,
2013,Best Director,Alexander Payne,Nebraska,0,
2013,Best Director,Steve McQueen,12 Years a Slave,0,
2013,Best Director,Martin Scorsese,The Wolf of Wall Street,0,
2013,Best Documentary,,The Act of Killing,0,
2013,Best Documentary,,Cutie and the Boxer,0,
2013,Best Documentary,,Dirty Wars,0,
2013,Best Documentary,,The Square,0,
2013,Best Documentary,,20 Feet from Stardom,1,
2013,Best Foreign Language Film,,The Broken Circle Breakdown,0,Belgium
2013,Best Foreign Language Film,,The Great Beauty,1,Italy
2013,Best Foreign Language Film,,The Hunt,0,Denmark
2013,Best Foreign Language Film,,The Missing Picture,0,Cambodia
2013,Best Foreign Language Film,,Omar,0,Palestine
2013,Best Picture,,American Hustle,0,
2013,Best Picture,,Captain Phillips,0,
2013,Best Picture,,Dallas Buyers Club,0,
2013,Best Picture,,Gravity,0,
2013,Best Picture,,Her,0,
2013,Best Picture,,Nebraska,0,
2013,Best Picture,,Philomena,0,
2013,Best Picture,,12 Years a Slave,1,
2013,Best Picture,,The Wolf of Wall Street,0,
2013,Best Adapted Screenplay,Richard Linklater|Julie Delpy|Ethan Hawke,Before Midnight,0,
2013,Best Adapted Screenplay,Billy Ray,Captain Phillips,0,
2013,Best Adapted Screenplay,Steve Coogan|Jeff Pope,Philomena,0,
2013,Best Adapted Screenplay,John Ridley,12 Years a Slave,1,
2013,Best Adapted Screenplay,Terence Winter,The Wolf of Wall Street,0,
2013,Best Original Screenplay,Eric Warren Singer|David O. Russell,American Hustle,0,
2013,Best Original Screenplay,Woody Allen,Blue Jasmine,0,
2013,Best Original Screenplay,Craig Borten|Melisa Wallack,Dallas Buyers Club,0,
2013,Best Original Screenplay,Spike Jonze,Her,1,
2013,Best Original Screenplay,Bob Nelson,Nebraska,0,
2014,Best Actor,Steve Carell,Foxcatcher,0,
2014,Best Actor,Bradley Cooper,American Sniper,0,
2014,Best Actor,Benedict Cumberbatch,The Imitation Game,0,
2014,Best Actor,Michael Keaton,Birdman or the Unexpected Virtue of Ignorance,0,
2014,Best Actor,Eddie Redmayne,The Theory of Everything,1,
2014,Best Supporting Actor,Robert Duvall,The Judge,0,
2014,Best Supporting Actor,Ethan Hawke,Boyhood,0,
2014,Best Supporting Actor,Edward Norton,Birdman or the Unexpected Virtue of Ignorance,0,
2014,Best Supporting Actor,Mark Ruffalo,Foxcatcher,0,
2014,Best Supporting Actor,J.K. Simmons,Whiplash,1,
2014,Best Actress,Marion Cotillard,Two Days One Night,0,
2014,Best Actress,Felicity Jones,The Theory of Everything,0,
2014,Best Actress,Julianne Moore,Still Alice,1,
2014,Best Actress,Rosamund Pike,Gone Girl,0,
2014,Best Actress,Reese Witherspoon,Wild,0,
