Top 20 Documentaries of 2011|Roger Ebert|2011|Tabloid|4
Top 20 Documentaries of 2011|Roger Ebert|2011|Resurrect Dead: The Mystery of the Toynbee Tiles|5
Top 20 Documentaries of 2011|Roger Ebert|2011|Cave of Forgotten Dreams|6
Top 20 Documentaries of 2011|Roger Ebert|2011|Pina|7
Top 20 Documentaries of 2011|Roger Ebert|2011|Garbo the Spy|8
Top 20 Documentaries of 2011|Roger Ebert|2011|The Last Mountain|9
Top 20 Documentaries of 2011|Roger Ebert|2011|Louder than a Bomb|10
Top 20 Documentaries of 2011|Roger Ebert|2011|Page One: Inside the New York Times|11
Top 20 Documentaries of 2011|Roger Ebert|2011|One Lucky Elephant|12
Top 20 Documentaries of 2011|Roger Ebert|2011|Buck|13
Top 20 Documentaries of 2011|Roger Ebert|2011|Conan O'Brian Can't Stop|14
Top 20 Documentaries of 2011|Roger Ebert|2011|Strongman|15
Top 20 Documentaries of 2011|Roger Ebert|2011|Project Nim|16
Top 20 Documentaries of 2011|Roger Ebert|2011|Waste Land|17
Top 20 Documentaries of 2011|Roger Ebert|2011|Phunny Business: A Black Comedy|18
Top 20 Documentaries of 2011|Roger Ebert|2011|Make Believe|19
Top 20 Documentaries of 2011|Roger Ebert|2011|Being Elmo: A Puppeteer’s Journey|20
Top Ten Movies of 2012|Roger Ebert|2012|Argo|1
Top Ten Movies of 2012|Roger Ebert|2012|Life of Pi|2
Top Ten Movies of 2012|Roger Ebert|2012|Lincoln|3
Top Ten Movies of 2012|Roger Ebert|2012|End of Watch|4
Top Ten Movies of 2012|Roger Ebert|2012|Arbitrage|5
Top Ten Movies of 2012|Roger Ebert|2012|Flight|6
Top Ten Movies of 2012|Roger Ebert|2012|The Sessions|7
Top Ten Movies of 2012|Roger Ebert|2012|Beasts of the Southern Wild|8
Top Ten Movies of 2012|Roger Ebert|2012|Oslo, August 31|9
Top Ten Movies of 2012|Roger Ebert|2012|A Simple Life|10
Top Ten Movies of 1969|Gene Siskel|1969|Z|1
Top Ten Movies of 1969|Gene Siskel|1969|Midnight Cowboy|2
Top Ten Movies of 1969|Gene Siskel|1969|Alice's Restaurant|3
Top Ten Movies of 1969|Gene Siskel|1969|Simon of the Desert|4
Top Ten Movies of 1969|Gene Siskel|1969|The Heart Is a Lonely Hunter|5
Top Ten Movies of 1969|Gene Siskel|1969|Oh! What a Lovely War|6
Top Ten Movies of 1969|Gene Siskel|1969|The Wild Bunch|7
Top Ten Movies of 1969|Gene Siskel|1969|if....|8
Top Ten Movies of 1969|Gene Siskel|1969|Pretty Poison|9
Top Ten Movies of 1969|Gene Siskel|1969|Bob & Carol & Ted & Alice|10
Top Ten Movies of 1970|Gene Siskel|1970|My Night at Maud's|1
Top Ten Movies of 1970|Gene Siskel|1970|M*A*S*H|2
Top Ten Movies of 1970|Gene Siskel|1970|Women in Love|3
Top Ten Movies of 1970|Gene Siskel|1970|Five Easy Pieces|4
Top Ten Movies of 1970|Gene Siskel|1970|The Passion of Anna|5
Top Ten Movies of 1970|Gene Siskel|1970|Adalen 31|6
Top Ten Movies of 1970|Gene Siskel|1970|Salesman|7
Top Ten Movies of 1970|Gene Siskel|1970|Woodstock|8
Top Ten Movies of 1970|Gene Siskel|1970|Trilogy|9
Top Ten Movies of 1970|Gene Siskel|1970|The Wild Child|10
Top Ten Movies of 1971|Gene Siskel|1971|Claire's Knee|1
Top Ten Movies of 1971|Gene Siskel|1971|A New Leaf|2
Top Ten Movies of 1971|Gene Siskel|1971|McCabe and Mrs. Miller|3
Top Ten Movies of 1971|Gene Siskel|1971|Little Big Man|4
Top Ten Movies of 1971|Gene Siskel|1971|The Last Picture Show|5
Top Ten Movies of 1971|Gene Siskel|1971|Sunday, Bloody Sunday|6
Top Ten Movies of 1971|Gene Siskel|1971|Bed and Board|7
Top Ten Movies of 1971|Gene Siskel|1971|Dirty Harry|8
Top Ten Movies of 1971|Gene Siskel|1971|Husbands|9
Top Ten Movies of 1971|Gene Siskel|1971|Taking Off|10
Top Ten Movies of 1972|Gene Siskel|1972|The Godfather|1
Top Ten Movies of 1972|Gene Siskel|1972|The Sorrow and the Pity|2
Top Ten Movies of 1972|Gene Siskel|1972|Le Boucher|3
Top Ten Movies of 1972|Gene Siskel|1972|Cabaret|4
Top Ten Movies of 1972|Gene Siskel|1972|Two English Girls|5
Top Ten Movies of 1972|Gene Siskel|1972|A Clockwork Orange|6
Top Ten Movies of 1972|Gene Siskel|1972|Chloe in the Afternoon|7
Top Ten Movies of 1972|Gene Siskel|1972|Frenzy|8
Top Ten Movies of 1972|Gene Siskel|1972|Sounder|9
Top Ten Movies of 1972|Gene Siskel|1972|Ulzana's Raid|10
Top Ten Movies of 1973|Gene Siskel|1973|The Emigrants and The New Land|1
Top Ten Movies of 1973|Gene Siskel|1973|Last Tango in Paris|2
Top Ten Movies of 1973|Gene Siskel|1973|The Exorcist|3
Top Ten Movies of 1973|Gene Siskel|1973|Cries and Whispers|4
Top Ten Movies of 1973|Gene Siskel|1973|The Day of the Jackal|5
Top Ten Movies of 1973|Gene Siskel|1973|The Last of Sheila|6
Top Ten Movies of 1973|Gene Siskel|1973|The Day of the Dolphin|7
Top Ten Movies of 1973|Gene Siskel|1973|American Graffiti|8
Top Ten Movies of 1973|Gene Siskel|1973|Sisters|9
Top Ten Movies of 1973|Gene Siskel|1973|The Long Goodbye|10
Top Ten Movies of 1974|Gene Siskel|1974|Day for Night|1
Top Ten Movies of 1974|Gene Siskel|1974|The Last Detail|2
Top Ten Movies of 1974|Gene Siskel|1974|Amarcord|3
Top Ten Movies of 1974|Gene Siskel|1974|The Conversation|4
Top Ten Movies of 1974|Gene Siskel|1974|Mean Streets|5
Top Ten Movies of 1974|Gene Siskel|1974|Scenes from a Marriage|6
Top Ten Movies of 1974|Gene Siskel|1974|Lacombe, Lucien|7
Top Ten Movies of 1974|Gene Siskel|1974|Harry and Tonto|8
Top Ten Movies of 1974|Gene Siskel|1974|The Mother and the Whore|9
Top Ten Movies of 1974|Gene Siskel|1974|Wedding in Blood|10
Top Ten Movies of 1975|Gene Siskel|1975|Nashville|1
Top Ten Movies of 1975|Gene Siskel|1975|The Passenger|2
Top Ten Movies of 1975|Gene Siskel|1975|Love and Death|3
Top Ten Movies of 1975|Gene Siskel|1975|Dog Day Afternoon|4
Top Ten Movies of 1975|Gene Siskel|1975|Barry Lyndon|5
Top Ten Movies of 1975|Gene Siskel|1975|And Now My Love|6
Top Ten Movies of 1975|Gene Siskel|1975|Dodes'ka-den|7
Top Ten Movies of 1975|Gene Siskel|1975|The Homecoming|8
Top Ten Movies of 1975|Gene Siskel|1975|Antonia: Portrait of a Women|9
Top Ten Movies of 1975|Gene Siskel|1975|Hustle|10
Top Ten Movies of 1976|Gene Siskel|1976|All the President's Men|1
Top Ten Movies of 1976|Gene Siskel|1976|Network|2
Top Ten Movies of 1976|Gene Siskel|1976|Brothel No. 8|3
Top Ten Movies of 1976|Gene Siskel|1976|Small Change|4
Top Ten Movies of 1976|Gene Siskel|1976|Stay Hungry|5
Top Ten Movies of 1976|Gene Siskel|1976|Cousin, Cousine|6
Top Ten Movies of 1976|Gene Siskel|1976|Taxi Driver|7
Top Ten Movies of 1976|Gene Siskel|1976|Buffalo Bill and the Indians, or Sitting Bull's History Lesson|8
Top Ten Movies of 1976|Gene Siskel|1976|The Seven-Per-Cent Solution|9
Top Ten Movies of 1976|Gene Siskel|1976|The Man Who Would Be King|10
Top Ten Movies of 1977|Gene Siskel|1977|Annie Hall|1
Top Ten Movies of 1977|Gene Siskel|1977|The Late Show|2
Top Ten Movies of 1977|Gene Siskel|1977|In the Realm of the Senses|3
Top Ten Movies of 1977|Gene Siskel|1977|Close Encounters of the Third Kind|4
Top Ten Movies of 1977|Gene Siskel|1977|Saturday Night Fever|5
Top Ten Movies of 1977|Gene Siskel|1977|Harlan County, U.S.A.|6
Top Ten Movies of 1977|Gene Siskel|1977|Star Wars|7
Top Ten Movies of 1977|Gene Siskel|1977|Oh, God!|8
Top Ten Movies of 1977|Gene Siskel|1977|Pumping Iron|9
Top Ten Movies of 1977|Gene Siskel|1977|Rolling Thunder|10
Top Ten Movies of 1978|Gene Siskel|1978|Straight Time|1
Top Ten Movies of 1978|Gene Siskel|1978|Pretty Baby|2
Top Ten Movies of 1978|Gene Siskel|1978|Days of Heaven|3
Top Ten Movies of 1978|Gene Siskel|1978|Blue Collar|4
Top Ten Movies of 1978|Gene Siskel|1978|Autumn Sonata|5
Top Ten Movies of 1978|Gene Siskel|1978|The Buddy Holly Story|6
Top Ten Movies of 1978|Gene Siskel|1978|Coming Home|7
Top Ten Movies of 1978|Gene Siskel|1978|Halloween|8
Top Ten Movies of 1978|Gene Siskel|1978|Magic|9
Top Ten Movies of 1978|Gene Siskel|1978|Stroszek|10
Top Ten Movies of 1979|Gene Siskel|1979|Hair|1
Top Ten Movies of 1979|Gene Siskel|1979|Kramer vs. Kramer|2
Top Ten Movies of 1979|Gene Siskel|1979|The Deer Hunter|3
Top Ten Movies of 1979|Gene Siskel|1979|Breaking Away|4
Top Ten Movies of 1979|Gene Siskel|1979|Manhattan|5
Top Ten Movies of 1979|Gene Siskel|1979|The Marriage of Maria Braun|6
Top Ten Movies of 1979|Gene Siskel|1979|Nosferatu, the Vampyre|7
Top Ten Movies of 1979|Gene Siskel|1979|The Onion Field|8
Top Ten Movies of 1979|Gene Siskel|1979|Time After Time|9
Top Ten Movies of 1979|Gene Siskel|1979|The China Syndrome|10
Top Ten Movies of 1980|Gene Siskel|1980|Raging Bull|1
Top Ten Movies of 1980|Gene Siskel|1980|Ordinary People|2
Top Ten Movies of 1980|Gene Siskel|1980|Coal Miner's Daughter|3
Top Ten Movies of 1980|Gene Siskel|1980|The Tree of Wooden Clogs|4
Top Ten Movies of 1980|Gene Siskel|1980|Kagemusha|5
Top Ten Movies of 1980|Gene Siskel|1980|Being There|6
Top Ten Movies of 1980|Gene Siskel|1980|The Black Stallion|7
Top Ten Movies of 1980|Gene Siskel|1980|The Blues Brothers|8
Top Ten Movies of 1980|Gene Siskel|1980|The Great Santini|9
Top Ten Movies of 1980|Gene Siskel|1980|The Stunt Man|10
Top Ten Movies of 1981|Gene Siskel|1981|Ragtime|1
Top Ten Movies of 1981|Gene Siskel|1981|My Dinner With Andre|2
Top Ten Movies of 1981|Gene Siskel|1981|Raiders of the Lost Ark|3
Top Ten Movies of 1981|Gene Siskel|1981|Mon Oncle d'Amerique|4
Top Ten Movies of 1981|Gene Siskel|1981|Gates of Heaven|5
Top Ten Movies of 1981|Gene Siskel|1981|Bye Bye Brazil|6
Top Ten Movies of 1981|Gene Siskel|1981|Prince of the City|7
Top Ten Movies of 1981|Gene Siskel|1981|Melvin and Howard|8
Top Ten Movies of 1981|Gene Siskel|1981|Body Heat|9
Top Ten Movies of 1981|Gene Siskel|1981|The French Lieutenant's Woman|10
Top Ten Movies of 1982|Gene Siskel|1982|Moonlighting|1
Top Ten Movies of 1982|Gene Siskel|1982|Tootsie|2
Top Ten Movies of 1982|Gene Siskel|1982|E.T.|3
Top Ten Movies of 1982|Gene Siskel|1982|Diva|4
Top Ten Movies of 1982|Gene Siskel|1982|Mephisto|5
Top Ten Movies of 1982|Gene Siskel|1982|Lola|6
Top Ten Movies of 1982|Gene Siskel|1982|Personal Best|7
Top Ten Movies of 1982|Gene Siskel|1982|Das Boot|8
Top Ten Movies of 1982|Gene Siskel|1982|Three Brothers|9
Top Ten Movies of 1982|Gene Siskel|1982|An Officer and a Gentleman|10
Top Ten Movies of 1983|Gene Siskel|1983|The Right Stuff|1
Top Ten Movies of 1983|Gene Siskel|1983|Terms of Endearment|2
Top Ten Movies of 1983|Gene Siskel|1983|Betrayal|3
Top Ten Movies of 1983|Gene Siskel|1983|Fanny and Alexander|4
Top Ten Movies of 1983|Gene Siskel|1983|Star 80|5
Top Ten Movies of 1983|Gene Siskel|1983|The Year of Living Dangerously|6
Top Ten Movies of 1983|Gene Siskel|1983|Silkwood|7
Top Ten Movies of 1983|Gene Siskel|1983|Pauline at the Beach|8
Top Ten Movies of 1983|Gene Siskel|1983|Risky Business|9
Top Ten Movies of 1983|Gene Siskel|1983|The Big Chill|10
Top Ten Movies of 1984|Gene Siskel|1984|Once Upon a Time in America|1
Top Ten Movies of 1984|Gene Siskel|1984|Amadeus|2
Top Ten Movies of 1984|Gene Siskel|1984|The Cotton Club|3
Top Ten Movies of 1984|Gene Siskel|1984|Entre Nous|4
Top Ten Movies of 1984|Gene Siskel|1984|Purple Rain|5
Top Ten Movies of 1984|Gene Siskel|1984|The Killing Fields|6
Top Ten Movies of 1984|Gene Siskel|1984|Secret Honor|7
Top Ten Movies of 1984|Gene Siskel|1984|A Passge to India|8
Top Ten Movies of 1984|Gene Siskel|1984|Micki & Maude|9
Top Ten Movies of 1984|Gene Siskel|1984|The Natural|10
Top Ten Movies of 1985|Gene Siskel|1985|Ran|1
Top Ten Movies of 1985|Gene Siskel|1985|The Color Purple|2
Top Ten Movies of 1985|Gene Siskel|1985|Streetwise|3
Top Ten Movies of 1985|Gene Siskel|1985|Prizzi's Honor|4
Top Ten Movies of 1985|Gene Siskel|1985|The Official Story|5
Top Ten Movies of 1985|Gene Siskel|1985|Mishima|6
Top Ten Movies of 1985|Gene Siskel|1985|The Falcon and the Snowman|7
Top Ten Movies of 1985|Gene Siskel|1985|Back to the Future|8
Top Ten Movies of 1985|Gene Siskel|1985|The Purple Rose of Cairo|9
Top Ten Movies of 1985|Gene Siskel|1985|Wetherby|10
Top Ten Movies of 1986|Gene Siskel|1986|Shoah|1
Top Ten Movies of 1986|Gene Siskel|1986|Hannah and Her Sisters|2
Top Ten Movies of 1986|Gene Siskel|1986|Vagabond|3
Top Ten Movies of 1986|Gene Siskel|1986|A Room With a View|4
Top Ten Movies of 1986|Gene Siskel|1986|Mona Lisa|5
Top Ten Movies of 1986|Gene Siskel|1986|Peggy Sue Got Married|6
Top Ten Movies of 1986|Gene Siskel|1986|Blue Velvet|7
Top Ten Movies of 1986|Gene Siskel|1986|Children of a Lesser God|8
Top Ten Movies of 1986|Gene Siskel|1986|Round Midnight|9
Top Ten Movies of 1986|Gene Siskel|1986|The Fly|10
Top Ten Movies of 1987|Gene Siskel|1987|The Last Emperor|1
Top Ten Movies of 1987|Gene Siskel|1987|Full Metal Jacket|2
Top Ten Movies of 1987|Gene Siskel|1987|House of Games|3
Top Ten Movies of 1987|Gene Siskel|1987|Jean de Florette|4
Top Ten Movies of 1987|Gene Siskel|1987|Manon of the Spring|4
Top Ten Movies of 1987|Gene Siskel|1987|Broadcast News|5
Top Ten Movies of 1987|Gene Siskel|1987|Radio Days|6
Top Ten Movies of 1987|Gene Siskel|1987|River's Edge|7
Top Ten Movies of 1987|Gene Siskel|1987|Prick Up Your Ears|8
Top Ten Movies of 1987|Gene Siskel|1987|Roxanne|9
Top Ten Movies of 1987|Gene Siskel|1987|The Big Easy|10
Top Ten Movies of 1988|Gene Siskel|1988|The Last Temptation of Christ|1
Top Ten Movies of 1988|Gene Siskel|1988|Who Framed Roger Rabbit|2
Top Ten Movies of 1988|Gene Siskel|1988|Bull Durham|3
Top Ten Movies of 1988|Gene Siskel|1988|Little Dorritt|4
Top Ten Movies of 1988|Gene Siskel|1988|Midnight Run|5
Top Ten Movies of 1988|Gene Siskel|1988|The Thin Blue Line|6
Top Ten Movies of 1988|Gene Siskel|1988|Hotel Terminus: The Life and Times of Klaus Barbie|7
Top Ten Movies of 1988|Gene Siskel|1988|The Unbearable Lightness of Being|8
Top Ten Movies of 1988|Gene Siskel|1988|Working Girl|9
Top Ten Movies of 1988|Gene Siskel|1988|Funny Farm|10
Top Ten Movies of 1989|Gene Siskel|1989|Do the Right Thing|1
Top Ten Movies of 1989|Gene Siskel|1989|Roger & Me|2
Top Ten Movies of 1989|Gene Siskel|1989|Drugstore Cowboy|3
Top Ten Movies of 1989|Gene Siskel|1989|Enemies: A Love Story|4
Top Ten Movies of 1989|Gene Siskel|1989|Born on the Fourth of July|5
Top Ten Movies of 1989|Gene Siskel|1989|The Little Mermaid|6
Top Ten Movies of 1989|Gene Siskel|1989|Crimes and Misdemeanors|7
Top Ten Movies of 1989|Gene Siskel|1989|The Fabulous Baker Boys|8
Top Ten Movies of 1989|Gene Siskel|1989|Say Anything|9
Top Ten Movies of 1989|Gene Siskel|1989|The War of the Roses|10
Top Ten Movies of the 1980s|Gene Siskel|1980|Raging Bull|1
Top Ten Movies of the 1980s|Gene Siskel|1986|Shoah|2
Top Ten Movies of the 1980s|Gene Siskel|1983|The Right Stuff|3
Top Ten Movies of the 1980s|Gene Siskel|1981|My Dinner With Andre|4
Top Ten Movies of the 1980s|Gene Siskel|1988|Who Framed Roger Rabbit|5
Top Ten Movies of the 1980s|Gene Siskel|1989|Do the Right Thing|6
Top Ten Movies of the 1980s|Gene Siskel|1984|Once Upon a Time in America|7
Top Ten Movies of the 1980s|Gene Siskel|1982|Moonlighting|8
Top Ten Movies of the 1980s|Gene Siskel|1986|Sid and Nancy|9
Top Ten Movies of the 1980s|Gene Siskel|1980|Kagemusha|10
Top Ten Movies of 1990|Gene Siskel|1990|Goodfellas|1
Top Ten Movies of 1990|Gene Siskel|1990|After Dark, My Sweet|2
Top Ten Movies of 1990|Gene Siskel|1990|Avalon|3
Top Ten Movies of 1990|Gene Siskel|1990|The Plot Against Harry|4
Top Ten Movies of 1990|Gene Siskel|1990|Too Beautiful for You|5
Top Ten Movies of 1990|Gene Siskel|1990|Die Hard 2|6
Top Ten Movies of 1990|Gene Siskel|1990|Dances With Wolves|7
Top Ten Movies of 1990|Gene Siskel|1990|Reversal of Fortune|8
Top Ten Movies of 1990|Gene Siskel|1990|The Freshman|9
Top Ten Movies of 1990|Gene Siskel|1990|The Godfather Part III|10
Top Ten Movies of 1991|Gene Siskel|1991|Hearts of Darkness: A Filmmaker's Apocalypse|1
Top Ten Movies of 1991|Gene Siskel|1991|An Angel at My Table|2
Top Ten Movies of 1991|Gene Siskel|1991|Boyz N the Hood|3
Top Ten Movies of 1991|Gene Siskel|1991|La Belle Noiseuse|4
Top Ten Movies of 1991|Gene Siskel|1991|Beauty and the Beast|5
Top Ten Movies of 1991|Gene Siskel|1991|Grand Canyon|6
Top Ten Movies of 1991|Gene Siskel|1991|JFK|7
Top Ten Movies of 1991|Gene Siskel|1991|Ju Dou|8
Top Ten Movies of 1991|Gene Siskel|1991|Daddy Nostalgia|9
Top Ten Movies of 1991|Gene Siskel|1991|Once Around|10
Top Ten Movies of 1992|Gene Siskel|1992|One False Move|1
Top Ten Movies of 1992|Gene Siskel|1992|The Player|2
Top Ten Movies of 1992|Gene Siskel|1992|Howards End|3
Top Ten Movies of 1992|Gene Siskel|1992|The Crying Game|4
Top Ten Movies of 1992|Gene Siskel|1992|Malcolm X|5
Top Ten Movies of 1992|Gene Siskel|1992|The Hairdresser's Husband|6
Top Ten Movies of 1992|Gene Siskel|1992|Damage|7
Top Ten Movies of 1992|Gene Siskel|1992|Wayne's World|8
Top Ten Movies of 1992|Gene Siskel|1992|Mississippi Masala|9
Top Ten Movies of 1992|Gene Siskel|1992|Under Seige|10
Top Ten Movies of 1993|Gene Siskel|1993|Schindler's List|1
Top Ten Movies of 1993|Gene Siskel|1993|Short Cuts|2
Top Ten Movies of 1993|Gene Siskel|1993|The Piano|3
Top Ten Movies of 1993|Gene Siskel|1993|Farewell My Concubine|4
Top Ten Movies of 1993|Gene Siskel|1993|Menace II Society|5
Top Ten Movies of 1993|Gene Siskel|1993|The Fugitive|6
Top Ten Movies of 1993|Gene Siskel|1993|The Age of Innocence|7
Top Ten Movies of 1993|Gene Siskel|1993|The Joy Luck Club|8
Top Ten Movies of 1993|Gene Siskel|1993|King of the Hill|9
Top Ten Movies of 1993|Gene Siskel|1993|Map of the Human Heart|10
Top Ten Movies of 1994|Gene Siskel|1994|Hoop Dreams|1
Top Ten Movies of 1994|Gene Siskel|1994|Pulp Fiction|2
Top Ten Movies of 1994|Gene Siskel|1994|Ed Wood|3
Top Ten Movies of 1994|Gene Siskel|1994|32 Short Films About Glenn Gould|4
Top Ten Movies of 1994|Gene Siskel|1994|Quiz Show|5
Top Ten Movies of 1994|Gene Siskel|1994|Forrest Gump|6
Top Ten Movies of 1994|Gene Siskel|1994|Vanya on 42nd Street|7
Top Ten Movies of 1994|Gene Siskel|1994|The Shawshank Redemption|8
Top Ten Movies of 1994|Gene Siskel|1994|Red Rock West|9
Top Ten Movies of 1994|Gene Siskel|1994|Little Women|10
Top Ten Movies of 1995|Gene Siskel|1995|Crumb|1
Top Ten Movies of 1995|Gene Siskel|1995|Toy Story|2
Top Ten Movies of 1995|Gene Siskel|1995|Nixon|3
Top Ten Movies of 1995|Gene Siskel|1995|Babe|4
Top Ten Movies of 1995|Gene Siskel|1995|Dead Man Walking|5
Top Ten Movies of 1995|Gene Siskel|1995|Leaving Las Vegas|6
Top Ten Movies of 1995|Gene Siskel|1995|The American President|7
Top Ten Movies of 1995|Gene Siskel|1995|Exotica|8
Top Ten Movies of 1995|Gene Siskel|1995|Apollo 13|9
Top Ten Movies of 1995|Gene Siskel|1995|Les Miserables|10
Top Ten Movies of 1996|Gene Siskel|1996|Fargo|1
Top Ten Movies of 1996|Gene Siskel|1996|Secrets & Lies|2
Top Ten Movies of 1996|Gene Siskel|1996|Breaking the Waves|3
Top Ten Movies of 1996|Gene Siskel|1996|The English Patient|4
Top Ten Movies of 1996|Gene Siskel|1996|Lone Star|5
Top Ten Movies of 1996|Gene Siskel|1996|Looking for Richard|6
Top Ten Movies of 1996|Gene Siskel|1996|Paradise Lost|7
Top Ten Movies of 1996|Gene Siskel|1996|Welcome to the Dollhouse|8
Top Ten Movies of 1996|Gene Siskel|1996|Kingpin|9
Top Ten Movies of 1996|Gene Siskel|1996|Bound|10
Top Ten Movies of 1997|Gene Siskel|1997|The Ice Storm|1
Top Ten Movies of 1997|Gene Siskel|1997|L.A. Confidential|2
Top Ten Movies of 1997|Gene Siskel|1997|Wag the Dog|3
Top Ten Movies of 1997|Gene Siskel|1997|In the Company of Men|4
Top Ten Movies of 1997|Gene Siskel|1997|The End of Violence|5
Top Ten Movies of 1997|Gene Siskel|1997|The Full Monty|6
Top Ten Movies of 1997|Gene Siskel|1997|The Sweet Hereafter|7
Top Ten Movies of 1997|Gene Siskel|1997|Good Will Hunting|8
Top Ten Movies of 1997|Gene Siskel|1997|Mrs Brown|9
Top Ten Movies of 1997|Gene Siskel|1997|As Good As It Gets|10
Top Ten Movies of 1998|Gene Siskel|1998|Babe: Pig in the City|1
Top Ten Movies of 1998|Gene Siskel|1998|The Thin Red Line|2
Top Ten Movies of 1998|Gene Siskel|1998|Pleasantville|3
Top Ten Movies of 1998|Gene Siskel|1998|Saving Private Ryan|4
Top Ten Movies of 1998|Gene Siskel|1998|The Truman Show|5
Top Ten Movies of 1998|Gene Siskel|1998|Antz|6
Top Ten Movies of 1998|Gene Siskel|1998|Simon Birch|7
Top Ten Movies of 1998|Gene Siskel|1998|There's Something About Mary|8
Top Ten Movies of 1998|Gene Siskel|1998|Waking Ned Devine|9
Top Ten Movies of 1998|Gene Siskel|1998|Madadayo|10
Top Ten Movies of 1998|Gene Siskel|1998|Beloved|11
Top Ten Movies of 2000|Richard Roeper|2000|Crouching Tiger, Hidden Dragon|1
Top Ten Movies of 2000|Richard Roeper|2000|Traffic|2
Top Ten Movies of 2000|Richard Roeper|2000|The Claim|3
Top Ten Movies of 2000|Richard Roeper|2000|The Contender|4
Top Ten Movies of 2000|Richard Roeper|2000|Wonder Boys|5
Top Ten Movies of 2000|Richard Roeper|2000|Finding Forrester|6
Top Ten Movies of 2000|Richard Roeper|2000|You Can Count on Me|7
Top Ten Movies of 2000|Richard Roeper|2000|Sunshine|8
Top Ten Movies of 2000|Richard Roeper|2000|Cast Away|9
Top Ten Movies of 2000|Richard Roeper|2000|Almost Famous|10
Top Ten Movies of 2001|Richard Roeper|2001|Memento|1
Top Ten Movies of 2001|Richard Roeper|2001|Vanilla Sky|2
Top Ten Movies of 2001|Richard Roeper|2001|Mulholland Drive|3
Top Ten Movies of 2001|Richard Roeper|2001|A Beautiful Mind|4
Top Ten Movies of 2001|Richard Roeper|2001|In the Bedroom|5
Top Ten Movies of 2001|Richard Roeper|2001|Amores Perros|6
Top Ten Movies of 2001|Richard Roeper|2001|Dinner Rush|7
Top Ten Movies of 2001|Richard Roeper|2001|Happy Accidents|8
Top Ten Movies of 2001|Richard Roeper|2001|The Deep End|9
Top Ten Movies of 2001|Richard Roeper|2001|Shallow Hal|10
Top Ten Movies of 2002|Richard Roeper|2002|Gangs of New York|1
Top Ten Movies of 2002|Richard Roeper|2002|25th Hour|2
Top Ten Movies of 2002|Richard Roeper|2002|Minority Report|3
Top Ten Movies of 2002|Richard Roeper|2002|Y Tu Mama Tambien|4
Top Ten Movies of 2002|Richard Roeper|2002|Adaptation|5
Top Ten Movies of 2002|Richard Roeper|2002|Signs|6
Top Ten Movies of 2002|Richard Roeper|2002|Rabbit-Proof Fence|7
Top Ten Movies of 2002|Richard Roeper|2002|About Schmidt|8
Top Ten Movies of 2002|Richard Roeper|2002|One Hour Photo|9
Top Ten Movies of 2002|Richard Roeper|2002|About a Boy|10
Top Ten Movies of 2003|Richard Roeper|2003|In America|1
Top Ten Movies of 2003|Richard Roeper|2003|Mystic River|2
Top Ten Movies of 2003|Richard Roeper|2003|Lost in Translation|3
Top Ten Movies of 2003|Richard Roeper|2003|21 Grams|4
Top Ten Movies of 2003|Richard Roeper|2003|Elephant|5
Top Ten Movies of 2003|Richard Roeper|2003|The Barbarian Invasions|6
Top Ten Movies of 2003|Richard Roeper|2003|The Station Agent|7
Top Ten Movies of 2003|Richard Roeper|2003|Whale Rider|8
Top Ten Movies of 2003|Richard Roeper|2003|Monster|9
Top Ten Movies of 2003|Richard Roeper|2003|Seabiscuit|10
Top Ten Movies of 2004|Richard Roeper|2004|Hotel Rwanda|1
Top Ten Movies of 2004|Richard Roeper|2004|Eternal Sunshine of the Spotless Mind|2
Top Ten Movies of 2004|Richard Roeper|2004|The Aviator|3
Top Ten Movies of 2004|Richard Roeper|2004|Sideways|4
Top Ten Movies of 2004|Richard Roeper|2004|House of Flying Daggers|5
Top Ten Movies of 2004|Richard Roeper|2004|Million Dollar Baby|6
Top Ten Movies of 2004|Richard Roeper|2004|The Terminal|7
Top Ten Movies of 2004|Richard Roeper|2004|Kill Bill Vol. 2|8
Top Ten Movies of 2004|Richard Roeper|2004|Spanglish|9
Top Ten Movies of 2004|Richard Roeper|2004|Collateral|10
Top Ten Movies of 2005|Richard Roeper|2005|Syriana|1
Top Ten Movies of 2005|Richard Roeper|2005|The New World|2
Top Ten Movies of 2005|Richard Roeper|2005|Crash|3
Top Ten Movies of 2005|Richard Roeper|2005|Munich|4
Top Ten Movies of 2005|Richard Roeper|2005|Nine Lives|5
Top Ten Movies of 2005|Richard Roeper|2005|Capote|6
Top Ten Movies of 2005|Richard Roeper|2005|Brokeback Mountain|7
Top Ten Movies of 2005|Richard Roeper|2005|A History of Violence|8
Top Ten Movies of 2005|Richard Roeper|2005|Walk the Line|9
Top Ten Movies of 2005|Richard Roeper|2005|The 40-Year-Old Virgin|10
Top Ten Movies of 2006|Richard Roeper|2006|The Departed|1
Top Ten Movies of 2006|Richard Roeper|2006|The Queen|2
Top Ten Movies of 2006|Richard Roeper|2006|Letters from Iwo Jima|3
Top Ten Movies of 2006|Richard Roeper|2006|Flags of Our Fathers|3
Top Ten Movies of 2006|Richard Roeper|2006|United 93|4
Top Ten Movies of 2006|Richard Roeper|2006|The Lives of Others|5
Top Ten Movies of 2006|Richard Roeper|2006|Babel|6
Top Ten Movies of 2006|Richard Roeper|2006|Notes on a Scandal|7
